molecule_chembl_id,canonical_smiles,clean_smiles,IC50_nM
CHEMBL454383,C=CC(=O)Nc1ccc2ncnc(Cc3cccc(Br)c3)c2c1,C=CC(=O)Nc1ccc2ncnc(Cc3cccc(Br)c3)c2c1,0.7079
CHEMBL510155,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(CN(C)C)c(Br)c3)c2c1,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(CN(C)C)c(Br)c3)c2c1,44.67
CHEMBL510357,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(OCCN(C)C)c(Br)c3)c2c1,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(OCCN(C)C)c(Br)c3)c2c1,26.92
CHEMBL473748,C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCCN(C)C,C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCCN(C)C,3.89
CHEMBL473944,C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1,C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1,3.02
CHEMBL522134,C=CC(=O)Nc1ccc2ncnc(Cc3cccc(C)c3)c2c1,C=CC(=O)Nc1ccc2ncnc(Cc3cccc(C)c3)c2c1,0.4169
CHEMBL489111,C=CC(=O)Nc1cc2c(Cc3cccc(C)c3)ncnc2cc1OCCCN1CCOCC1,C=CC(=O)Nc1cc2c(Cc3cccc(C)c3)ncnc2cc1OCCCN1CCOCC1,1.514
CHEMBL521571,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Br)c3)c2c1,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Br)c3)c2c1,0.6918
CHEMBL447223,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Cl)c3)c2c1,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Cl)c3)c2c1,0.7586
CHEMBL489306,C=CC(=O)Nc1cc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,C=CC(=O)Nc1cc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,1.514
CHEMBL522928,C=CC(=O)Nc1cc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCCCO,C=CC(=O)Nc1cc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCCCO,1.698
CHEMBL524117,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Cl)c3)c2n1,C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Cl)c3)c2n1,0.7586
CHEMBL490496,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1C=CCCN1CCOCC1,0.1585
CHEMBL521601,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1CCCCN1CCOCC1,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1CCCCN1CCOCC1,2.692
CHEMBL490497,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OC,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OC,0.955
CHEMBL490498,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCOC,0.9772
CHEMBL489897,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,1.514
CHEMBL490093,C=CC(=O)N(C)c1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,C=CC(=O)N(C)c1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,19.95
CHEMBL524115,C=CC(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,C=CC(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.912
CHEMBL491083,C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.1698
CHEMBL508481,C=C(C)C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,C=C(C)C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.585
CHEMBL524132,C=C(C)C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,C=C(C)C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.202
CHEMBL501618,C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CC=CC(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.5012
CHEMBL491085,C/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CC=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.5495
CHEMBL522623,O=C(/C=C\Cl)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,O=C(C=CCl)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.6918
CHEMBL454370,C=C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,C=CC=CC(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.096
CHEMBL454371,C=C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,C=C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.585
CHEMBL455174,CC(=O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CC(=O)C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.202
CHEMBL510396,O=C(O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,O=C(O)C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.3715
CHEMBL454384,CCOC(=O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CCOC(=O)C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2.692
CHEMBL453378,CCOC(=O)/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CCOC(=O)C=CC(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.514
CHEMBL453379,C=CC(=O)C(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,C=CC(=O)C(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,4.169
CHEMBL510597,C=CC(=O)C(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,C=CC(=O)C(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.692
CHEMBL461796,CN(C)CCCOC(=O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CN(C)CCCOC(=O)C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2.399
CHEMBL461797,CN(C)CCCNC(=O)/C=C/C(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CN(C)CCCNC(=O)C=CC(=O)Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.4365
CHEMBL460743,CN(C)CCCNC(=O)/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CN(C)CCCNC(=O)C=CC(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.096
CHEMBL503755,O=S(=O)(CO)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,O=S(=O)(CO)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,93.33
CHEMBL511874,C/C=C/C(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,CC=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.6761
CHEMBL446019,C=CC(=O)Nc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1,C=CC(=O)Nc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1,0.537
CHEMBL460735,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(Cl)c3)C21,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(Cl)c3)C21,1.585
CHEMBL474147,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,0.4169
CHEMBL474342,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C(F)(F)F)c3)C21,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C(F)(F)F)c3)C21,0.912
CHEMBL474343,C=CC(=O)NC1=CC=C2N=CN=C(Nc3ccc(Oc4ccccc4)cc3)C21,C=CC(=O)NC1=CC=C2N=CN=C(Nc3ccc(Oc4ccccc4)cc3)C21,5.754
CHEMBL472746,C=CC(=O)NC1=CC=C2N=CN=C(Nc3ccc(OCc4ccccc4)cc3)C21,C=CC(=O)NC1=CC=C2N=CN=C(Nc3ccc(OCc4ccccc4)cc3)C21,3.631
CHEMBL516022,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,0.4786
CHEMBL474141,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Br)c3)C21,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Br)c3)C21,0.7244
CHEMBL516373,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,0.7762
CHEMBL474142,C=CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2[nH]1,C=CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2[nH]1,1.096
CHEMBL474143,C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Br)c3)c2[nH]1,C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Br)c3)c2[nH]1,1.202
CHEMBL474341,O=C(CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21)N1CCOCC1,O=C(CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21)N1CCOCC1,3.715
CHEMBL447331,Brc1cccc(Nc2ncnc3cc4c(cc23)CN4)c1,Brc1cccc(Nc2ncnc3cc4c(cc23)CN4)c1,0.4365
CHEMBL489112,CN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0.7943
CHEMBL521572,OCC(O)CN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,OCC(O)CN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,1.585
CHEMBL489117,CN(C)CCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CN(C)CCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,40.74
CHEMBL489312,CN(C)CCCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CN(C)CCCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,20.89
CHEMBL489313,O=C(CCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21)N1CCOCC1,O=C(CCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21)N1CCOCC1,3.715
CHEMBL489307,O=C(CCCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21)N1CCOCC1,O=C(CCCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21)N1CCOCC1,8.71
CHEMBL489308,O=C(O)CN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,O=C(O)CN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,5.129
CHEMBL489501,O=C(Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12)N1CCOCC1,O=C(Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12)N1CCOCC1,4.786
CHEMBL461792,COC[C@H]1Oc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2O[C@@H]1COC,COCC1Oc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2OC1COC,10.08
CHEMBL460736,CN(N)C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ccnc2cn1,CN(N)CC=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ccnc2cn1,8.6
CHEMBL461795,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CC[C@@H](C(N)=O)C1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC(C(N)=O)C1,6.0
CHEMBL461967,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CNC(=O)[C@H]1CCCCN1C,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CNC(=O)C1CCCCN1C,8.0
CHEMBL517130,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@H](C)C(N)=O,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)C(C)C(N)=O,9.0
CHEMBL472945,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C(C)C)[C@@H](C)C(N)=O,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C(C)C)C(C)C(N)=O,1.0
CHEMBL472743,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)ccnc12,COc1cc(NC(=O)C=CCN2CCOCC2)cc2c(Nc3cccc(Br)c3)ccnc12,5390.0
CHEMBL523586,NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,NCC(Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,10000.0
CHEMBL513418,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,7.0
CHEMBL469355,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,9.0
CHEMBL469354,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Br)c4)c3s2)cc1,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Br)c4)c3s2)cc1,10.0
CHEMBL513362,Cc1cccc(Nc2ncnc3nc(Nc4ccc(S(N)(=O)=O)cc4)sc23)c1,Cc1cccc(Nc2ncnc3nc(Nc4ccc(S(N)(=O)=O)cc4)sc23)c1,14.0
CHEMBL470391,C#Cc1cccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)c1,C#Cc1cccc(Nc2ncnc3nc(Nc4ccc(CN5CCOCC5)cc4)sc23)c1,43.0
CHEMBL511839,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccccc4)c3s2)cc1,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccccc4)c3s2)cc1,82.0
CHEMBL513716,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4c(F)cccc4F)c3s2)cc1,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4c(F)cccc4F)c3s2)cc1,187.0
CHEMBL511623,Fc1ccc(Nc2ncnc3nc(NCCN4CCOCC4)sc23)cc1Cl,Fc1ccc(Nc2ncnc3nc(NCCN4CCOCC4)sc23)cc1Cl,918.0
CHEMBL523122,COCCOc1cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c2cc1NC(=O)[C@@H]1CCCN1,COCCOc1cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c2cc1NC(=O)C1CCCN1,7130.0
CHEMBL519982,Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,5.5
CHEMBL521470,O=C1C[C@H](O)[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)CCC3=O,O=C1CC(O)C2c3c(ccc(O)c31)-c1ccc(O)c3c1C2(O)CCC3=O,3.5
CHEMBL519395,COc1cc(O)c(C(=O)O)c(C2=C(C)C[C@@H](O)C2=O)c1,COc1cc(O)c(C(=O)O)c(C2=C(C)CC(O)C2=O)c1,6.5
CHEMBL408995,COc1cc(O)c2c(c1)C1(OC2=O)C(C)=CC(=O)C1O,COc1cc(O)c2c(c1)C1(OC2=O)C(C)=CC(=O)C1O,10.0
CHEMBL507058,COc1cc(O)c2c(c1)-c1cc(O)c(O)cc1COC2=O,COc1cc(O)c2c(c1)-c1cc(O)c(O)cc1COC2=O,10.0
CHEMBL483532,Cc1cc(O)c(O)cc1-c1cc(O)cc(O)c1C(=O)O,Cc1cc(O)c(O)cc1-c1cc(O)cc(O)c1C(=O)O,4.2
CHEMBL483531,COc1cc(O)c(C(=O)O)c(-c2cc(O)c(O)cc2C)c1,COc1cc(O)c(C(=O)O)c(-c2cc(O)c(O)cc2C)c1,9.8
CHEMBL520144,COc1cc(O)c2c(=O)oc3c(O)c(O)cc(C)c3c2c1,COc1cc(O)c2c(=O)oc3c(O)c(O)cc(C)c3c2c1,1.1
CHEMBL483526,COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1,COc1cc(O)c2c(=O)oc3cc(O)cc(C)c3c2c1,1.7
CHEMBL483525,Cc1cc(O)cc2oc(=O)c3c(O)cc(OS(=O)(=O)O)cc3c12,Cc1cc(O)cc2oc(=O)c3c(O)cc(OS(=O)(=O)O)cc3c12,4.2
CHEMBL488646,COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,9000.0
CHEMBL480356,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)NNc4ccccc4)cc32)c(C)c1CCC(=O)O,Cc1[nH]c(C=C2C(=O)Nc3ccc(C(=O)NNc4ccccc4)cc32)c(C)c1CCC(=O)O,3480.0
CHEMBL473320,COc1cc2ncnc(-c3c[nH]c4ccc(Br)cc34)c2cc1OC,COc1cc2ncnc(-c3c[nH]c4ccc(Br)cc34)c2cc1OC,131.0
CHEMBL474524,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCCN1CCOCC1,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCCN1CCOCC1,333.0
CHEMBL474324,COCCOc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCOC,COCCOc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCOC,472.0
CHEMBL474323,COc1cc2ncnc(-c3c[nH]c4cc(F)c(C)cc34)c2cc1OC,COc1cc2ncnc(-c3c[nH]c4cc(F)c(C)cc34)c2cc1OC,533.0
CHEMBL515401,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OC,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OC,209.0
CHEMBL519693,NS(=O)(=O)c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,NS(=O)(=O)c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,10000.0
CHEMBL484967,NCc1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,NCc1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,10000.0
CHEMBL484968,c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,10000.0
CHEMBL128000,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O,O=C(C=Cc1ccc(O)c(O)c1)c1ccc(O)cc1O,8000.0
CHEMBL242740,COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,3300.0
CHEMBL477197,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,3400.0
CHEMBL497863,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/NCC(F)(F)F,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1C=NNCC(F)(F)F,52.0
CHEMBL497697,CN/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,CNN=Cc1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,12.0
CHEMBL515664,COC[C@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,COCC1CCCN1N=Cc1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,31.0
CHEMBL514566,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCN(CCO)CC1,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1C=NN1CCN(CCO)CC1,9.0
CHEMBL498134,CN1CCN(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,CN1CCN(N=Cc2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)CC1,16.0
CHEMBL524457,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCCCC1,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1C=NN1CCCCC1,30.0
CHEMBL498133,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCOCC1,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1C=NN1CCOCC1,16.0
CHEMBL497459,CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,CN(C)N=Cc1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,8.0
CHEMBL489083,N=C(N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,N=C(N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,4600.0
CHEMBL488271,CNC(=N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,CNC(=N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,9900.0
CHEMBL455428,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1F,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1F,10000.0
CHEMBL461139,O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,O=c1[nH]cnc2[nH]c(-c3ccnc(C=Cc4ccc(CN5CCOCC5)cc4)c3)cc12,10000.0
CHEMBL461140,CN(C)CCOc1ccc(/C=C/c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,CN(C)CCOc1ccc(C=Cc2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,3300.0
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,10000.0
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,900.0
CHEMBL564829,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,3069.0
CHEMBL512054,COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O,COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)C(O)C(O)C(C)(O)C1O,6.0
CHEMBL556684,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(O)c1C2=O,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(O)c1C2=O,4.0
CHEMBL463054,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)cc1C2=O,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)cc1C2=O,2.7
CHEMBL551064,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCC2)C1,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(N2CCC2)C1,10000.0
CHEMBL565612,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,10000.0
CHEMBL571809,CC(=O)OCN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CC(=O)OCN(C)N=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,240.0
CHEMBL572028,CC(=O)OCOC(=O)N(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CC(=O)OCOC(=O)N(C)N=Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,630.0
CHEMBL576989,CCCc1cc(N2CCCC(O)C2)nc2sc(C(N)=O)c(N)c12,CCCc1cc(N2CCCC(O)C2)nc2sc(C(N)=O)c(N)c12,7000.0
CHEMBL576887,CCCc1cc(N2CCC(O)CC2)nc2sc(C(N)=O)c(N)c12,CCCc1cc(N2CCC(O)CC2)nc2sc(C(N)=O)c(N)c12,7000.0
CHEMBL568922,CCCc1cc(N2CCNCC2)nc2sc(C(N)=O)c(N)c12,CCCc1cc(N2CCNCC2)nc2sc(C(N)=O)c(N)c12,7000.0
CHEMBL578601,CCCc1cc(N2CCC(N)CC2)nc2sc(C(N)=O)c(N)c12,CCCc1cc(N2CCC(N)CC2)nc2sc(C(N)=O)c(N)c12,7000.0
CHEMBL605413,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,2200.0
CHEMBL590109,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,940.0
CHEMBL605957,COc1cc(C2=C(c3c[nH]c4ccc(Br)cc34)C(=O)NC2=O)cc(OC)c1OC,COc1cc(C2=C(c3c[nH]c4ccc(Br)cc34)C(=O)NC2=O)cc(OC)c1OC,5797.0
